X,Y,Z
36.58330535888672,41.844329833984375,4541.424560546875
87.15116882324219,42.1409797668457,4543.4403076171875
36.08952713012695,42.69004440307617,4544.6575927734375
86.66792297363281,42.43630599975586,4545.7547607421875
87.21540832519531,43.27561950683594,4547.6798095703125
35.67870330810547,43.8779182434082,4548.9256591796875
86.8619384765625,43.954158782958984,4550.0950927734375
87.67296600341797,43.99141311645508,4552.626220703125
35.2275276184082,44.56984329223633,4553.92431640625
87.3188247680664,44.605926513671875,4555.0166015625
35.29659652709961,45.10848617553711,4556.182373046875
87.78458404541016,45.30870056152344,4558.5018310546875
34.881370544433594,45.96261978149414,4559.4736328125
87.43009948730469,45.95427322387695,4560.9677734375
87.86309051513672,46.61961364746094,4562.94091796875
34.53207015991211,47.303916931152344,4563.8902587890625
87.46977233886719,47.24699783325195,4565.42822265625
34.2747917175293,48.0708122253418,4567.115234375
87.89987182617188,47.93436050415039,4568.9300537109375
87.47393035888672,48.60072326660156,4569.92236328125
34.13846206665039,49.236793518066406,4571.49267578125
87.00984954833984,49.263763427734375,4572.4508056640625
87.89409637451172,49.254730224609375,4574.9498291015625
87.43627166748047,49.9295654296875,4575.9293212890625
34.06282424926758,50.57023239135742,4577.4326171875
86.97776794433594,50.59342956542969,4578.484130859375
87.85530853271484,50.573734283447266,4580.98388671875
87.4144287109375,51.24508285522461,4582.0030517578125
34.08510208129883,51.913936614990234,4583.4556884765625
86.92459106445312,51.919776916503906,4584.5360107421875
87.79186248779297,51.88734436035156,4587.0372314453125
87.35298919677734,52.56923294067383,4588.0760498046875
34.251983642578125,53.25269317626953,4589.4774169921875
86.84698486328125,53.24427032470703,4590.6142578125
87.708251953125,53.19565963745117,4593.1116943359375
34.510841369628906,53.895450592041016,4593.554443359375
87.25936889648438,53.88791275024414,4595.6622314453125
34.42586135864258,54.406646728515625,4597.2120361328125
86.66316223144531,54.65666198730469,4598.1597900390625
34.79296875,55.2988395690918,4599.9176025390625
87.13911437988281,55.12962341308594,4601.76953125
86.59341430664062,55.89476013183594,4602.9041748046875
35.173458099365234,56.39772415161133,4604.54443359375
85.98271179199219,56.56148147583008,4605.530517578125
87.05620574951172,56.324832916259766,4608.058349609375
35.67033767700195,57.3041877746582,4608.9090576171875
86.38357543945312,57.1446647644043,4610.6123046875
36.23427200317383,58.177093505859375,4611.7855224609375
85.64469146728516,57.87822341918945,4613.2320556640625
86.13594818115234,58.34806442260742,4615.4505615234375
36.78535842895508,59.108909606933594,4616.5155029296875
85.37628936767578,59.07184600830078,4618.1602783203125
37.57572937011719,60.009666442871094,4619.458740234375
84.53876495361328,59.80731201171875,4620.9954833984375
38.40674591064453,60.74394226074219,4622.33544921875
81.8297348022461,60.92155456542969,4623.4432373046875
83.64252471923828,60.54637908935547,4625.48779296875
85.06297302246094,60.14646911621094,4627.7049560546875
39.31184768676758,61.52959442138672,4628.5223388671875
80.94368743896484,61.41638946533203,4629.57470703125
82.72134399414062,61.17528533935547,4631.54541015625
84.4361343383789,60.6719970703125,4633.65283203125
40.3266716003418,62.05353927612305,4634.316162109375
76.17762756347656,62.200439453125,4635.5272216796875
78.2021255493164,62.066375732421875,4637.1591796875
79.89375305175781,61.915218353271484,4638.76953125
81.73530578613281,61.725032806396484,4640.646728515625
41.40740203857422,62.633548736572266,4641.9320068359375
43.284637451171875,63.35437774658203,4643.4205322265625
67.73495483398438,62.979957580566406,4644.6585693359375
69.61075592041016,62.906253814697266,4646.2576904296875
71.6416244506836,62.71846008300781,4647.700927734375
73.36053466796875,62.670745849609375,4649.33642578125
75.22311401367188,62.56201934814453,4650.889892578125
77.0998306274414,62.492740631103516,4652.5167236328125
78.96387481689453,62.39104080200195,4654.1513671875
80.76050567626953,62.19763946533203,4655.8218994140625
42.539146423339844,63.17068862915039,4657.1087646484375
44.07048416137695,63.553871154785156,4658.2652587890625
61.165794372558594,63.740753173828125,4660.0032958984375
63.0852165222168,63.45612335205078,4661.3541259765625
64.91825103759766,63.32047653198242,4662.895263671875
66.7996597290039,63.22145462036133,4664.4569091796875
68.67041778564453,63.160125732421875,4666.0379638671875
70.54459381103516,63.080318450927734,4667.6234130859375
72.35092163085938,62.99461364746094,4669.203857421875
74.28694152832031,62.8740234375,4670.740966796875
76.15552520751953,62.78266143798828,4672.30517578125
78.00940704345703,62.75222396850586,4673.9952392578125
79.83822631835938,62.610050201416016,4675.609130859375
45.1939697265625,63.97917175292969,4676.4432373046875
47.112274169921875,64.46146392822266,4678.0186767578125
56.467681884765625,64.37007904052734,4679.541015625
58.48654556274414,64.03902435302734,4680.8958740234375
60.218017578125,63.86013412475586,4682.5196533203125
61.95283889770508,63.70265579223633,4684.1385498046875
63.98649597167969,63.5653076171875,4685.7547607421875
65.86080169677734,63.28199005126953,4686.967529296875
46.30891799926758,64.37142181396484,4688.67626953125
48.05217361450195,64.57118225097656,4689.9285888671875
49.9221076965332,64.67326354980469,4691.3184814453125
51.807899475097656,64.67693328857422,4692.8316650390625
53.68858337402344,64.59111022949219,4694.38232421875
55.52145004272461,64.45674133300781,4695.9927978515625
57.4394416809082,64.29309844970703,4697.6529541015625
59.281166076660156,64.081298828125,4699.2431640625
48.98162841796875,64.80654907226562,4700.6990966796875
50.8535041809082,64.87246704101562,4702.1964111328125
52.72931671142578,64.82211303710938,4703.7220458984375
54.59536361694336,64.6793212890625,4705.240234375
59.297706604003906,26.039966583251953,4705.51318359375
61.16851043701172,25.769481658935547,4707.241455078125
63.034873962402344,25.763370513916016,4708.762939453125
64.88903045654297,25.922298431396484,4710.232177734375
56.49723815917969,26.594745635986328,4711.5140380859375
58.35590744018555,26.16472053527832,4713.0272216796875
60.23503494262695,25.985261917114258,4714.406005859375
62.11317825317383,25.95081329345703,4715.86962890625
63.94203186035156,26.034149169921875,4717.421875
65.8363037109375,26.217287063598633,4719.10009765625
67.71975708007812,26.536727905273438,4720.75634765625
55.576663970947266,26.865589141845703,4722.0003662109375
57.243316650390625,26.444969177246094,4723.36572265625
66.9066390991211,26.618200302124023,4724.904296875
68.58081817626953,26.928064346313477,4726.616943359375
54.567420959472656,27.236101150512695,4728.0025634765625
67.72872161865234,27.075504302978516,4729.0340576171875
69.58179473876953,27.398841857910156,4730.947509765625
71.35936737060547,27.81256675720215,4732.7745361328125
51.76052474975586,28.598411560058594,4733.98583984375
53.48463439941406,27.70613670349121,4735.4996337890625
70.64982604980469,27.86550521850586,4736.8746337890625
72.2845687866211,28.279281616210938,4738.631103515625
51.05021286010742,29.000967025756836,4739.978515625
52.38494110107422,28.256237030029297,4741.4879150390625
73.34654235839844,28.784500122070312,4743.058837890625
50.050113677978516,29.557519912719727,4744.6092529296875
74.36973571777344,29.301599502563477,4745.909912109375
76.14249420166016,30.075090408325195,4747.513427734375
49.0821647644043,30.14495849609375,4749.142578125
75.43350982666016,29.841367721557617,4750.274169921875
76.85208892822266,30.363025665283203,4752.2119140625
48.13572311401367,30.764225006103516,4753.58349609375
77.84649658203125,30.94855499267578,4755.1409912109375
47.149147033691406,31.444875717163086,4756.4996337890625
78.80809783935547,31.568788528442383,4758.116455078125
46.15616226196289,32.11223602294922,4759.54443359375
79.7593002319336,32.25331497192383,4761.1629638671875
45.30253219604492,32.74864959716797,4762.5042724609375
80.60489654541016,32.955387115478516,4764.1888427734375
44.35654830932617,33.44881057739258,4765.565673828125
43.464088439941406,34.155052185058594,4767.104248046875
81.31568908691406,33.815147399902344,4768.2952880859375
42.555152893066406,34.89938735961914,4770.1729736328125
81.92826080322266,34.46121597290039,4771.3291015625
41.728363037109375,35.58353042602539,4773.2803955078125
82.7140121459961,35.327457427978516,4774.4752197265625
83.50084686279297,36.18134689331055,4776.2447509765625
41.28107833862305,36.331275939941406,4777.2218017578125
83.23790740966797,36.61213302612305,4778.4990234375
40.391700744628906,37.163326263427734,4780.3690185546875
83.79742431640625,37.266624450683594,4781.70361328125
39.57730484008789,38.005027770996094,4783.4854736328125
84.48627471923828,38.042327880859375,4785.047119140625
38.8270263671875,38.84084701538086,4786.62646484375
85.11542510986328,38.68963623046875,4788.4207763671875
38.246437072753906,39.56055450439453,4789.737548828125
84.90652465820312,39.151371002197266,4790.9471435546875
38.31243133544922,40.01473617553711,4792.0936279296875
85.41071319580078,39.968509674072266,4794.1591796875
37.70172882080078,40.63511657714844,4795.4833984375
85.04322814941406,40.63932418823242,4796.5335693359375
37.14791488647461,41.425777435302734,4798.6849365234375
85.6197738647461,41.28144073486328,4799.9306640625
37.22565460205078,41.93113708496094,4800.9998779296875
86.18004608154297,41.95815658569336,4803.330322265625
36.676029205322266,42.59029006958008,4804.4212646484375
85.72437286376953,42.62322998046875,4805.6866455078125
36.176979064941406,43.387882232666016,4807.69677734375
86.40109252929688,43.29302215576172,4809.219970703125
36.26082229614258,43.923255920410156,4809.9793701171875
85.72354888916016,43.69723892211914,4811.4664306640625
35.766422271728516,44.58127975463867,4813.4693603515625
86.43620300292969,44.631561279296875,4815.0482177734375
85.97154235839844,45.27812576293945,4816.047607421875
86.9453353881836,45.28570556640625,4818.4920654296875
35.388343811035156,45.73638916015625,4819.331787109375
86.48482513427734,45.93162536621094,4820.9742431640625
34.995216369628906,46.646507263183594,4822.552001953125
86.00448608398438,46.60646438598633,4823.5098876953125
86.99639129638672,46.6089973449707,4825.9407958984375
86.51924896240234,47.2737922668457,4826.9588623046875
34.73193359375,47.84552764892578,4828.4383544921875
86.00804901123047,47.9351692199707,4829.509033203125
87.0173568725586,47.93342590332031,4831.93212890625
34.40577697753906,48.59271240234375,4833.4732666015625
86.54627990722656,48.61116027832031,4834.4976806640625
34.531558990478516,49.1796760559082,4835.8629150390625
85.98604583740234,49.26960372924805,4837.0328369140625
34.2772331237793,49.915645599365234,4839.3966064453125
86.48845672607422,49.952423095703125,4840.4927978515625
34.4314079284668,50.55695343017578,4841.8341064453125
85.7279052734375,50.5986328125,4842.8865966796875
34.33644104003906,51.46404266357422,4845.1011962890625
86.45854187011719,51.207008361816406,4846.523681640625
34.48447799682617,52.06017303466797,4847.7652587890625
85.72358703613281,51.93412780761719,4849.0042724609375
34.32866668701172,52.58036804199219,4851.406982421875
86.40884399414062,52.503143310546875,4852.5968017578125
34.5926513671875,53.23167037963867,4853.8955078125
85.7439956665039,53.2569580078125,4855.173828125
86.41118621826172,53.98857116699219,4857.332275390625
34.885520935058594,54.58396911621094,4858.45361328125
85.70134735107422,54.56568908691406,4859.8253173828125
85.0677719116211,55.24280548095703,4860.997802734375
86.16484069824219,55.24245834350586,4863.336181640625
35.21624755859375,55.711795806884766,4864.55859375
85.57589721679688,55.885955810546875,4866.016357421875
35.66592025756836,56.631980895996094,4867.43505859375
84.63684844970703,56.78139114379883,4868.6129150390625
36.208614349365234,57.45388412475586,4870.1907958984375
85.36976623535156,57.02579116821289,4872.1688232421875
84.5978012084961,57.86985778808594,4873.4791259765625
36.78382110595703,58.57021713256836,4875.0086669921875
83.76789093017578,58.63410949707031,4876.3607177734375
85.02840423583984,58.49674987792969,4878.55224609375
37.51519012451172,59.43159484863281,4879.414306640625
82.80301666259766,59.34415054321289,4880.7701416015625
84.45477294921875,58.997344970703125,4882.9276123046875
79.96874237060547,60.278865814208984,4883.4188232421875
81.86378479003906,60.00955581665039,4885.3023681640625
83.59407806396484,59.720703125,4887.3636474609375
38.195701599121094,60.18994903564453,4888.514892578125
77.13970184326172,60.982181549072266,4889.3919677734375
78.94503784179688,60.76847457885742,4891.0308837890625
80.90388488769531,60.61407470703125,4892.906982421875
82.61148071289062,60.432491302490234,4894.8719482421875
38.96622085571289,60.94527053833008,4896.236328125
40.513916015625,61.791343688964844,4897.4779052734375
74.30915069580078,61.649192810058594,4898.6231689453125
76.2409896850586,61.42894744873047,4900.1722412109375
78.07022857666016,61.324256896972656,4901.8656005859375
79.9295883178711,61.17605972290039,4903.5972900390625
39.74441909790039,61.452938079833984,4905.20556640625
41.31114196777344,62.119056701660156,4906.31982421875
67.73905944824219,62.35780715942383,4907.616455078125
69.61679077148438,62.26137161254883,4909.259765625
71.47188568115234,62.09971237182617,4910.76904296875
73.36740112304688,61.98839569091797,4912.3861083984375
75.26847076416016,61.8778076171875,4914.019775390625
77.17720794677734,61.82322311401367,4915.7423095703125
79.00064086914062,61.65802764892578,4917.3448486328125
42.342674255371094,62.58638381958008,4918.427001953125
44.24364471435547,63.23136901855469,4919.9339599609375
63.05426788330078,62.94557189941406,4921.2498779296875
64.9428939819336,62.77922821044922,4922.8568115234375
66.79753112792969,62.637054443359375,4924.4197998046875
68.6830062866211,62.532752990722656,4926.019287109375
70.48665618896484,62.46231460571289,4927.6500244140625
72.4261245727539,62.28504943847656,4929.135009765625
74.30192565917969,62.28752136230469,4930.903076171875
43.40316390991211,63.03208923339844,4932.0877685546875
45.09152603149414,63.44296646118164,4933.3480224609375
58.35469436645508,63.561561584472656,4934.7645263671875
60.29304122924805,63.36431884765625,4936.377685546875
62.12815475463867,63.18131637573242,4937.99072265625
63.85780715942383,63.02595520019531,4939.5823974609375
65.8651123046875,62.882293701171875,4941.1978759765625
46.14008331298828,63.7971305847168,4942.53076171875
48.01030731201172,64.06497955322266,4943.8974609375
49.91332244873047,64.16732025146484,4945.293701171875
51.92656326293945,64.19900512695312,4946.872802734375
53.731632232666016,64.08792877197266,4948.348876953125
55.499454498291016,63.94664764404297,4949.8770751953125
57.421241760253906,63.79419708251953,4951.502685546875
59.12346649169922,63.650726318359375,4953.164794921875
61.1686897277832,63.38288879394531,4954.646728515625
47.11357879638672,64.08309936523438,4956.2020263671875
48.97262954711914,64.27157592773438,4957.580322265625
50.855323791503906,64.31730651855469,4959.0299072265625
52.7315673828125,64.31353759765625,4960.64453125
54.60408020019531,64.19184875488281,4962.1722412109375
56.476078033447266,64.03485870361328,4963.7640380859375
57.41633605957031,26.640775680541992,4963.9996337890625
59.288963317871094,26.30425262451172,4965.743408203125
61.166534423828125,26.24578857421875,4967.1514892578125
63.044498443603516,26.3046932220459,4968.72119140625
64.91280364990234,26.50991439819336,4970.24267578125
54.661521911621094,27.397930145263672,4971.5333251953125
56.50541305541992,26.827058792114258,4973.0087890625
58.290218353271484,26.53804588317871,4974.3868408203125
60.22808837890625,26.413541793823242,4975.89111328125
62.169734954833984,26.472606658935547,4977.346923828125
63.95050811767578,26.624507904052734,4978.9056396484375
65.8498764038086,26.847230911254883,4980.6087646484375
53.81706237792969,27.70993995666504,4982.1986083984375
55.47134017944336,27.157760620117188,4983.340576171875
64.92150115966797,27.039302825927734,4984.512939453125
66.76195526123047,27.246118545532227,4986.4022216796875
68.56800079345703,27.570903778076172,4988.1385498046875
52.88532257080078,28.17106819152832,4989.687255859375
67.73574829101562,27.65083885192871,4990.779541015625
69.64061737060547,28.03252601623535,4992.5235595703125
71.49475860595703,28.471569061279297,4994.2091064453125
51.847740173339844,28.765737533569336,4995.6209716796875
70.64164733886719,28.481945037841797,4996.8758544921875
72.27689361572266,28.834556579589844,4998.63134765625
50.8941535949707,29.36672019958496,5000.0618896484375
71.51467895507812,28.95736312866211,5000.9952392578125
73.45179748535156,29.34442901611328,5003.060302734375
49.92395782470703,29.99498748779297,5004.5587158203125
74.44781494140625,29.82560157775879,5005.862060546875
76.00282287597656,30.337867736816406,5007.6358642578125
49.00597381591797,30.699817657470703,5008.8096923828125
75.28081512451172,30.257606506347656,5010.1300048828125
76.98576354980469,30.85152816772461,5012.116943359375
48.010589599609375,31.317182540893555,5013.49560546875
77.97373962402344,31.452394485473633,5015.008056640625
47.07928466796875,31.987648010253906,5016.474365234375
78.91600036621094,32.076698303222656,5018.0333251953125
46.148380279541016,32.67047882080078,5019.48193359375
79.8442153930664,32.80257797241211,5021.0811767578125
45.329994201660156,33.309200286865234,5022.4578857421875
80.69869232177734,33.58151626586914,5024.158935546875
44.333126068115234,34.06646728515625,5025.5506591796875
43.45961380004883,34.778175354003906,5027.09619140625
81.31876373291016,34.458309173583984,5028.3238525390625
42.56049728393555,35.540496826171875,5030.158203125
81.92412567138672,35.21913528442383,5031.36767578125
41.87495803833008,36.166046142578125,5033.1651611328125
82.67771911621094,36.105506896972656,5034.6512451171875
41.25052261352539,37.06107711791992,5035.7545166015625
82.9826889038086,37.21460723876953,5037.2232666015625
40.4374885559082,37.84127426147461,5038.899658203125
83.66073608398438,38.060550689697266,5040.6043701171875
39.69892120361328,38.623355865478516,5042.0137939453125
83.29397583007812,38.610191345214844,5042.9390869140625
84.35954284667969,38.905792236328125,5045.495849609375
38.879669189453125,39.57478332519531,5046.666015625
83.79452514648438,39.19357681274414,5047.7705078125
84.45374298095703,40.02573013305664,5049.626220703125
38.45961380004883,40.49770736694336,5050.8250732421875
84.07227325439453,40.64397430419922,5052.064697265625
37.78847885131836,41.351890563964844,5054.065673828125
84.56123352050781,41.33563995361328,5055.348876953125
85.21810913085938,41.95701599121094,5057.35546875
37.32019805908203,42.49257278442383,5058.257080078125
84.65826416015625,42.43918991088867,5059.71337890625
36.790618896484375,43.2912483215332,5061.4774169921875
85.25074005126953,43.414730072021484,5063.1231689453125
84.87165069580078,43.95756912231445,5064.212890625
36.357479095458984,44.47962188720703,5065.7457275390625
85.49516296386719,44.60310363769531,5067.7008056640625
35.881832122802734,45.30549621582031,5069.0029296875
84.9291763305664,45.28446960449219,5070.1497802734375
85.49913787841797,45.93016815185547,5072.1041259765625
35.47831726074219,46.63185501098633,5073.377685546875
84.95021057128906,46.60777282714844,5074.6295166015625
35.15932846069336,47.406795501708984,5076.5767822265625
85.51200866699219,47.26927185058594,5078.0931396484375
84.93968963623047,47.933841705322266,5079.14208984375
34.908931732177734,48.593406677246094,5081.0361328125
85.53794860839844,48.622283935546875,5082.6522216796875
84.9034423828125,49.26401138305664,5083.678466796875
34.78585433959961,49.86785888671875,5085.4288330078125
85.51971435546875,49.68363571166992,5087.1900634765625
84.69049835205078,50.57127380371094,5088.0966796875
34.70924377441406,51.31016159057617,5090.00634765625
85.36072540283203,51.26822280883789,5091.68212890625
84.65987396240234,51.889503479003906,5092.7113037109375
34.800601959228516,52.55271530151367,5094.4776611328125
84.16317749023438,52.58156204223633,5095.4637451171875
85.28905487060547,52.593902587890625,5097.7581787109375
84.6104965209961,53.226375579833984,5098.8409423828125
34.992408752441406,53.84088897705078,5100.54931640625
83.86969757080078,54.085758209228516,5101.5089111328125
85.20234680175781,53.91100311279297,5103.856201171875
35.39411544799805,54.567256927490234,5104.5191650390625
84.58110046386719,54.55439376831055,5106.525634765625
35.30379104614258,55.03337860107422,5108.1282958984375
83.77723693847656,55.26151657104492,5109.2103271484375
35.726234436035156,55.92253875732422,5110.9212646484375
83.1629867553711,55.89249038696289,5112.0338134765625
84.55224609375,55.9158935546875,5114.339111328125
36.23175811767578,56.74722671508789,5115.16650390625
83.67152404785156,56.54490280151367,5116.990966796875
82.8237533569336,57.25856018066406,5118.3189697265625
84.16204833984375,57.2092170715332,5120.4742431640625
36.76139450073242,57.905052185058594,5121.46142578125
81.86559295654297,58.00829315185547,5122.729248046875
83.50334167480469,57.78300476074219,5124.839111328125
37.38947677612305,58.650848388671875,5125.7869873046875
80.9067153930664,58.70518112182617,5127.2298583984375
82.68046569824219,58.442630767822266,5129.25390625
78.26685333251953,59.48093795776367,5129.947998046875
79.95597839355469,59.34872817993164,5131.80712890625
81.73839569091797,59.13617706298828,5133.740478515625
38.03652572631836,59.62910461425781,5135.1595458984375
77.12239837646484,60.10123062133789,5136.1279296875
79.01834869384766,59.972084045410156,5137.980712890625
80.75305938720703,59.79792022705078,5139.805419921875
38.8515510559082,60.284828186035156,5141.030517578125
74.51695251464844,60.81419372558594,5142.2423095703125
76.20001983642578,60.64039993286133,5143.8994140625
77.96565246582031,60.499237060546875,5145.6282958984375
39.754661560058594,60.98386764526367,5147.13330078125
41.268882751464844,61.652122497558594,5148.3211669921875
69.75824737548828,61.500789642333984,5149.666748046875
71.46931457519531,61.394500732421875,5151.31640625
73.38308715820312,61.25571060180664,5152.991455078125
75.09160614013672,61.16558837890625,5154.6953125
40.53341293334961,61.466697692871094,5156.2237548828125
42.3602180480957,62.13203811645508,5157.3701171875
63.05434799194336,62.560646057128906,5158.9554443359375
65.0493392944336,62.215328216552734,5160.32861328125
66.79290008544922,62.01655197143555,5161.865478515625
68.68368530273438,61.87497329711914,5163.5157470703125
70.37249755859375,61.76158142089844,5165.10986328125
72.43232727050781,61.55253601074219,5166.6607666015625
43.40890121459961,62.573143005371094,5168.035888671875
45.09223556518555,62.95332336425781,5169.3074951171875
58.35839080810547,63.197940826416016,5170.9830322265625
60.23023986816406,62.85809326171875,5172.26513671875
62.05762481689453,62.657962799072266,5173.8690185546875
64.03763580322266,62.49723434448242,5175.5909423828125
65.8686752319336,62.29658889770508,5177.13818359375
67.74028778076172,61.94681167602539,5178.4560546875
44.24821853637695,62.89528274536133,5180.1868896484375
46.16029739379883,63.30056381225586,5181.489501953125
48.05371856689453,63.53130340576172,5182.812255859375
49.91287612915039,63.634403228759766,5184.2510986328125
51.791778564453125,63.62054443359375,5185.7452392578125
53.67021942138672,63.5367431640625,5187.271240234375
55.58769226074219,63.42454147338867,5188.8519287109375
57.41063690185547,63.27315139770508,5190.4168701171875
59.31307601928711,63.127281188964844,5192.072998046875
61.08475875854492,62.90951156616211,5193.5933837890625
47.17043685913086,63.57997131347656,5195.1461181640625
48.9719352722168,63.76487731933594,5196.582763671875
50.87215805053711,63.82212829589844,5198.0732421875
52.74681854248047,63.79191207885742,5199.6307373046875
54.52130126953125,63.650917053222656,5201.0777587890625
56.482086181640625,63.51274871826172,5202.6641845703125
55.58992004394531,27.305278778076172,5203.0343017578125
57.350807189941406,26.900297164916992,5204.566162109375
59.2823371887207,26.707290649414062,5206.1199951171875
61.204776763916016,26.732824325561523,5207.614501953125
63.05794143676758,26.87712287902832,5209.1824951171875
54.68677520751953,27.6036376953125,5210.5614013671875
56.34956359863281,27.151269912719727,5211.8477783203125
58.338436126708984,26.900793075561523,5213.217041015625
60.22801971435547,26.868995666503906,5214.7314453125
62.281639099121094,27.012775421142578,5216.279541015625
63.9848518371582,27.21257209777832,5217.9171142578125
65.79450988769531,27.48874282836914,5219.5830078125
53.641143798828125,28.066360473632812,5221.0384521484375
64.9352798461914,27.54581069946289,5222.284423828125
66.82855224609375,27.887239456176758,5223.940673828125
68.61808776855469,28.211875915527344,5225.6873779296875
52.61060333251953,28.609222412109375,5227.0765380859375
67.93003845214844,28.316482543945312,5228.2857666015625
69.65351867675781,28.62521743774414,5230.08203125
51.63185119628906,29.226154327392578,5231.5323486328125
70.60138702392578,29.039432525634766,5232.8485107421875
72.27322387695312,29.357736587524414,5234.6405029296875
50.718231201171875,29.84204864501953,5236.0350341796875
71.55579376220703,29.39957618713379,5237.2327880859375
73.50636291503906,29.853900909423828,5239.014892578125
49.80986404418945,30.50108528137207,5240.489990234375
74.54360961914062,30.311691284179688,5241.7877197265625
76.0486831665039,30.77298927307129,5243.633544921875
48.85597610473633,31.225801467895508,5244.912353515625
75.31526947021484,30.547822952270508,5246.44921875
77.10089874267578,31.334585189819336,5247.99658203125
47.9484748840332,31.900821685791016,5249.4176025390625
78.10954284667969,31.96973419189453,5250.9073486328125
47.02595901489258,32.59772872924805,5252.431884765625
79.07423400878906,32.63850784301758,5254.0350341796875
46.123477935791016,33.29170227050781,5255.458740234375
79.8085708618164,33.338008880615234,5256.9422607421875
45.319786071777344,33.958038330078125,5258.4249267578125
80.74195861816406,34.25871276855469,5260.1708984375
44.317649841308594,34.737457275390625,5261.5428466796875
43.450279235839844,35.4578971862793,5263.1092529296875
81.2496109008789,35.142677307128906,5264.38037109375
42.529415130615234,36.26502227783203,5266.1800537109375
81.81505584716797,35.98445510864258,5267.486328125
41.912139892578125,36.854801177978516,5269.1787109375
82.41634368896484,36.604469299316406,5270.885986328125
82.1162109375,37.072486877441406,5271.6405029296875
41.280635833740234,37.78045654296875,5273.342529296875
82.73615264892578,37.98054122924805,5275.0281982421875
40.4691047668457,38.61699295043945,5276.44921875
82.42991638183594,38.5897331237793,5277.396728515625
39.68058395385742,39.47251892089844,5279.6038818359375
82.93744659423828,39.22500228881836,5280.7938232421875
39.10347366333008,40.15135192871094,5282.71826171875
83.63639068603516,40.2131462097168,5284.24169921875
39.21173095703125,40.647216796875,5285.07763671875
82.97489929199219,40.414371490478516,5286.4952392578125
38.538787841796875,41.243431091308594,5288.4788818359375
83.75074768066406,41.277732849121094,5290.1268310546875
37.87648391723633,42.140052795410156,5291.6466064453125
83.24012756347656,41.947479248046875,5292.4853515625
84.21147918701172,41.97538757324219,5294.91015625
83.78129577636719,42.61983871459961,5295.9132080078125
37.52909851074219,43.145503997802734,5297.2685546875
83.30909729003906,43.281829833984375,5298.404296875
84.48199462890625,43.28618621826172,5300.9613037109375
36.927757263183594,44.02421188354492,5302.0218505859375
83.78970336914062,43.96316909790039,5303.3046875
84.44095611572266,44.63155746459961,5305.2813720703125
36.49363327026367,45.17161560058594,5306.35205078125
83.73233032226562,45.288543701171875,5307.6822509765625
36.039764404296875,45.98476791381836,5309.5694580078125
84.41889190673828,45.947811126708984,5311.199462890625
83.7383041381836,46.603660583496094,5312.1878662109375
35.705833435058594,47.169654846191406,5313.94677734375
84.48247528076172,47.266048431396484,5315.7677001953125
35.298423767089844,47.925106048583984,5317.432373046875
83.79598999023438,47.937198638916016,5318.2957763671875
35.45899200439453,48.45491027832031,5319.7935791015625
83.26960754394531,48.61043167114258,5320.9200439453125
84.5338134765625,48.61331558227539,5323.3726806640625
35.17964172363281,49.2431526184082,5324.582275390625
83.79685974121094,49.25959777832031,5325.8837890625
83.2004165649414,49.94499206542969,5326.984375
84.5317153930664,49.68226623535156,5329.43896484375
35.05764389038086,50.63367462158203,5330.5792236328125
83.79584503173828,50.607994079589844,5331.991455078125
82.99044036865234,51.40531921386719,5333.007080078125
84.25033569335938,51.256019592285156,5335.370849609375
35.08415985107422,51.89707565307617,5336.573974609375
83.7694091796875,51.93489074707031,5338.1171875
82.93313598632812,52.662410736083984,5339.1773681640625
35.26789093017578,53.22438049316406,5341.03125
83.71753692626953,53.249752044677734,5342.7860107421875
35.52751922607422,54.04293441772461,5343.864501953125
82.8773193359375,53.89589309692383,5345.37060546875
82.16976165771484,54.5443000793457,5346.612548828125
83.36418151855469,54.57511901855469,5348.8115234375
35.8375358581543,55.22010040283203,5349.989990234375
82.67517852783203,55.20331954956055,5351.5772705078125
36.308738708496094,56.067691802978516,5352.7403564453125
81.8456039428711,55.91764450073242,5354.3758544921875
81.03675842285156,56.792198181152344,5355.88037109375
82.54071044921875,56.425357818603516,5357.8817138671875
36.783111572265625,57.21915817260742,5358.9715576171875
79.93103790283203,57.387123107910156,5360.1956787109375
81.73069763183594,57.08333206176758,5362.2691650390625
37.371856689453125,58.008522033691406,5363.339111328125
79.05064392089844,57.9976806640625,5364.716552734375
80.7894058227539,57.79876708984375,5366.722412109375
76.20438385009766,58.939701080322266,5367.43310546875
78.10562133789062,58.66704559326172,5369.3353271484375
79.83089447021484,58.476470947265625,5371.2510986328125
38.0329475402832,59.023311614990234,5372.5997314453125
75.3671646118164,59.464256286621094,5373.62939453125
77.15869140625,59.293785095214844,5375.5107421875
79.04292297363281,58.99789810180664,5377.33203125
38.737552642822266,59.71725082397461,5378.607666015625
72.42829895019531,60.33561325073242,5379.7198486328125
74.23600006103516,60.016517639160156,5381.3297119140625
76.01354217529297,59.786102294921875,5383.0782470703125
39.68873977661133,60.49247360229492,5384.6800537109375
69.8279800415039,60.836280822753906,5385.7410888671875
71.48709869384766,60.6666259765625,5387.3812255859375
73.39247131347656,60.47576141357422,5389.1064453125
75.25569152832031,60.31089782714844,5390.8828125
40.66127395629883,61.01826095581055,5392.113037109375
42.26557922363281,61.58855438232422,5393.2841796875
64.93042755126953,61.629703521728516,5394.7025146484375
